Id,Category,Sentence
622,3,"-LRB- While The Last Metro -RRB- was more melodramatic , confined to a single theater company and its strategies and deceptions , while Tavernier is more concerned with the entire period of history ."
8882,3,"It may scream low budget , but this charmer has a spirit that can not be denied ."
10235,2,Most folks with a real stake in the American sexual landscape will find it either moderately amusing or just plain irrelevant .
8492,3,It 's a diverting enough hour-and-a-half for the family audience .
315,4,It 's that good .
6540,1,"As if trying to grab a lump of Play-Doh , the harder that Liman tries to squeeze his story , the more details slip out between his fingers ."
10431,2,A Meatballs for the bare-midriff generation .
2261,3,There 's an energy to Y Tu Mamá También .
7404,1,... stale and uninspired .
2024,3,"This one is a few bits funnier than Malle 's dud , if only because the cast is so engagingly messing around like Slob City reductions of Damon Runyon crooks ."
4051,3,"As animation increasingly emphasizes the computer and the cool , this is a film that takes a stand in favor of tradition and warmth ."
3823,3,"If you like blood , guts and crazy beasts stalking men with guns though ... you will likely enjoy this monster ."
10334,4,Brosnan gives a portrayal as solid and as perfect as his outstanding performance as Bond in Die Another Day .
961,0,"A surprisingly flat retread , hobbled by half-baked setups and sluggish pacing ."
2854,0,"I 've never seen -LRB- a remake -RRB- do anything as stomach-turning as the way Adam Sandler 's new movie rapes , pillages and incinerates Frank Capra 's classic ..."
8161,1,Time Out is as serious as a pink slip .
10889,1,"Ultimately , the film never recovers from the clumsy cliché of the ugly American abroad , and the too-frosty exterior Ms. Paltrow employs to authenticate her British persona is another liability ."
4494,2,"O.K. , not really ."
399,3,"As it turns out , you can go home again ."
1622,1,"Well made but uninvolving , Bloodwork is n't a terrible movie , just a stultifyingly obvious one -- an unrewarding collar for a murder mystery ."
11090,0,Mr. Soderbergh 's direction and visual style struck me as unusually and unimpressively fussy and pretentious .
6113,3,Happy Times maintains an appealing veneer without becoming too cute about it .
9285,3,"The journey is worth your time , especially if you have Ellen Pompeo sitting next to you for the ride ."
6452,3,Playfully profound ... and crazier than Michael Jackson on the top floor of a skyscraper nursery surrounded by open windows .
5732,2,"This big screen caper has a good bark , far from being a bow-wow ."
580,1,I found the movie as divided against itself as the dysfunctional family it portrays .
304,0,A yawn-provoking little farm melodrama .
4651,3,"What -LRB- Denis -RRB- accomplishes in his chilling , unnerving film is a double portrait of two young women whose lives were as claustrophic , suffocating and chilly as the attics to which they were inevitably consigned ."
6983,3,Most thrillers send audiences out talking about specific scary scenes or startling moments ; `` Frailty '' leaves us with the terrifying message that the real horror may be waiting for us at home .
9233,1,"It follows the Blair Witch formula for an hour , in which we 're told something creepy and vague is in the works , and then it goes awry in the final 30 minutes ."
3206,2,"Despite Hoffman 's best efforts , Wilson remains a silent , lumpish cipher ; his encounters reveal nothing about who he is or who he was before ."
9398,3,The screenplay never lets us forget that Bourne was once an amoral assassin just like the ones who are pursuing him ... There is never really a true `` us '' versus `` them '' .
4750,3,A treat for its depiction on not giving up on dreams when you 're a struggling nobody .
3676,1,"Why , you may ask , why should you buy the movie milk when the TV cow is free ?"
3066,3,An entertaining mix of period drama and flat-out farce that should please history fans .
6342,3,A fun ride .
2292,3,"Eight Legged Freaks is clever and funny , is amused by its special effects , and leaves you feeling like you 've seen a movie instead of an endless trailer ."
179,3,That 's why Sex and Lucia is so alluring .
276,3,It 's unlikely we 'll see a better thriller this year .
3580,0,Does n't come close to justifying the hype that surrounded its debut at the Sundance Film Festival two years ago .
4306,3,"This kind of hands-on storytelling is ultimately what makes Shanghai Ghetto move beyond a good , dry , reliable textbook and what allows it to rank with its worthy predecessors ."
9678,1,Excruciatingly unfunny and pitifully unromantic .
8570,2,"With Freeman and Judd , I 'll at least remember their characters ."
2982,2,"Cox is far more concerned with aggrandizing madness , not the man , and the results might drive you crazy ."
1491,3,"Shattering , devastating documentary on two maladjusted teens in a downward narcotized spiral ."
6036,3,"Buy is an accomplished actress , and this is a big , juicy role ."
10672,1,Forget the Psychology 101 study of romantic obsession and just watch the procession of costumes in castles and this wo n't seem like such a bore .
7180,2,"As any creature-feature fan knows , when you cross toxic chemicals with a bunch of exotic creatures , you get a lot of running around , screaming and death ."
1613,0,This one aims for the toilet and scores a direct hit .
10544,2,"Another in a long line of ultra-violent war movies , this one is not quite what it could have been as a film , but the story and theme make up for it ."
9332,1,"Typical animé , with cheapo animation -LRB- like Saturday morning TV in the '60s -RRB- , a complex sword-and-sorcery plot and characters who all have big round eyes and Japanese names ."
3014,1,"Nothing happens , and it happens to flat characters ."
8284,2,"If the very concept makes you nervous ... you 'll have an idea of the film 's creepy , scary effectiveness ."
3612,4,Definitely worth 95 minutes of your time .
5094,3,"Cineasts will revel in those visual in-jokes , as in the film 's verbal pokes at everything from the likes of Miramax chief Harvey Weinstein 's bluff personal style to the stylistic rigors of Denmark 's Dogma movement ."
6183,2,The Balkans provide the obstacle course for the love of a good woman .
3790,1,Too clumsy in key moments ... to make a big splash .
1794,1,The events of the film are just so WEIRD that I honestly never knew what the hell was coming next .
349,3,A suffocating rape-payback horror show that hinges on the subgenre 's most enabling victim ... and an ebullient affection for industrial-model meat freezers .
8412,4,"Because the film deliberately lacks irony , it has a genuine dramatic impact ; it plays like a powerful 1957 drama we 've somehow never seen before ."
2581,3,This is one of those rare docs that paints a grand picture of an era and makes the journey feel like a party .
10952,1,"Amid the shock and curiosity factors , the film is just a corny examination of a young actress trying to find her way ."
3438,3,Craig Bartlett and director Tuck Tucker should be commended for illustrating the merits of fighting hard for something that really matters .
7366,2,The limited sets and small confined and dark spaces also are homages to a classic low-budget film noir movie .
357,0,"Loud , silly , stupid and pointless ."
4504,1,-LRB- Denis ' -RRB- bare-bones narrative more closely resembles an outline for a '70s exploitation picture than the finished product .
2663,0,Tries to work in the same vein as the brilliance of Animal House but instead comes closer to the failure of the third Revenge of the Nerds sequel .
4869,1,"The direction , by George Hickenlooper , has no snap to it , no wiseacre crackle or hard-bitten cynicism ."
11286,1,Sweet Home Alabama certainly wo n't be remembered as one of -LRB- Witherspoon 's -RRB- better films .
11257,4,Give credit to everyone from Robinson down to the key grip that this bold move works .
8511,3,"A live-action cartoon , a fast-moving and cheerfully simplistic 88 minutes of exaggerated action put together with the preteen boy in mind ."
10961,3,This is a film that manages to find greatness in the hue of its drastic iconography .
8104,1,Charly comes off as emotionally manipulative and sadly imitative of innumerable past Love Story derisions .
3610,2,Apparently writer-director Attal thought he need only cast himself and his movie-star wife sitting around in their drawers to justify a film .
8896,4,It 's a cool event for the whole family .
11448,2,"High Crimes knows the mistakes that bad movies make and is determined not to make them , and maybe that is nobility of a sort ."
7233,0,"The result , however well-intentioned , is ironically just the sort of disposable , kitchen-sink homage that illustrates why the whole is so often less than the sum of its parts in today 's Hollywood ."
2327,3,The hot topics of the plot are relegated to the background -- a welcome step forward from the Sally Jesse Raphael atmosphere of films like Philadelphia and American Beauty .
5498,3,"`` The Dangerous Lives of Altar Boys '' has flaws , but it also has humor and heart and very talented young actors"
2371,0,"The animation and game phenomenon that peaked about three years ago is actually dying a slow death , if the poor quality of Pokemon 4 Ever is any indication ."
558,2,"Missteps take what was otherwise a fascinating , riveting story and send it down the path of the mundane ."
5267,3,The characters are more deeply thought through than in most ` right-thinking ' films .
5135,3,An engaging criminal romp that will have viewers guessing just who 's being conned right up to the finale .
7786,3,It 's a satisfying summer blockbuster and worth a look .
354,3,Viva le Resistance !
4838,4,"Sensual , funny and , in the end , very touching ."
9120,2,"Overall , it 's a wacky and inspired little film that works effortlessly at delivering genuine , acerbic laughs ."
7491,1,The Good Girl is a film in which the talent is undeniable but the results are underwhelming .
795,3,The film exudes the urbane sweetness that Woody Allen seems to have bitterly forsaken .
4352,0,"This would-be ` James Bond for the Extreme Generation ' pic is one big , dumb action movie ."
5393,2,"An easy watch , except for the annoying demeanour of its lead character ."
3357,4,-LRB- Leigh -RRB- has a true talent for drawing wrenching performances from his actors -LRB- improvised over many months -RRB- and for conveying the way tiny acts of kindness make ordinary life survivable .
1724,3,Moonlight Mile does n't quite go the distance but the cast is impressive and they all give life to these broken characters who are trying to make their way through this tragedy .
5882,3,"Filmmaker Stacy Peralta has a flashy editing style that does n't always jell with Sean Penn 's monotone narration , but he respects the material without sentimentalizing it ."
7745,1,A moving picture that does not move .
4911,1,Over and over again .
9043,3,"Thought-provoking and stylish , if also somewhat hermetic ."
7129,3,The cast is spot on and the mood is laid back .
4863,3,"Rarely has skin looked as beautiful , desirable , even delectable , as it does in Trouble Every Day ."
2590,3,"For those in search of something different , Wendigo is a genuinely bone-chilling tale ."
11089,2,"If the idea of the white man arriving on foreign shores to show wary natives the true light is abhorrent to you , the simplistic Heaven will quite likely be more like hell ."
3094,2,"With not a lot of help from the screenplay -LRB- proficient , but singularly cursory -RRB- , -LRB- Testud -RRB- acts with the feral intensity of the young Bette Davis ."
4347,4,It is definitely worth seeing .
6554,2,"In gleefully , thumpingly hyperbolic terms , it covers just about every cliche in the compendium about crass , jaded movie types and the phony baloney movie biz ."
8527,3,"Indeed , the more outrageous bits achieve a shock-you-into-laughter intensity of almost Dadaist proportions ."
5375,3,Poignant Japanese epic about adolescent anomie and heartbreak .
746,0,The lead actors share no chemistry or engaging charisma .
4327,1,A fake street drama that keeps telling you things instead of showing them .
9552,1,"If swimfan does catch on , it may be because teens are looking for something to make them laugh ."
10940,1,I suspect that there are more interesting ways of dealing with the subject .
5291,1,"Unfortunately , a cast of competent performers from movies , television and the theater are cast adrift in various New York City locations with no unifying rhythm or visual style ."
3415,3,"An often watchable , though goofy and lurid , blast of a costume drama set in the late 15th century ."
6574,1,"For something as splendid-looking as this particular film , the viewer expects something special but instead gets -LRB- sci-fi -RRB- rehash ."
519,2,The filmmakers lack the nerve ... to fully exploit the script 's potential for sick humor .
6689,1,This action-thriller\/dark comedy is one of the most repellent things to pop up in a cinematic year already littered with celluloid garbage .
2076,2,"Hardman is a grating , mannered onscreen presence , which is especially unfortunate in light of the fine work done by most of the rest of her cast ."
6557,0,But the film itself is ultimately quite unengaging .
3401,1,"For those of us who respond more strongly to storytelling than computer-generated effects , the new Star Wars installment has n't escaped the rut dug by the last one ."
8203,3,"Singer\/composer Bryan Adams contributes a slew of songs -- a few potential hits , a few more simply intrusive to the story -- but the whole package certainly captures the intended , er , spirit of the piece ."
2225,3,It does n't matter that the film is less than 90 minutes .
5225,0,"What we have is a character faced with the possibility that her life is meaningless , vapid and devoid of substance , in a movie that is definitely meaningless , vapid and devoid of substance ."
2197,3,Wang Xiaoshuai directs this intricately structured and well-realized drama that presents a fascinating glimpse of urban life and the class warfare that embroils two young men .
2533,3,Does an impressive job of relating the complicated history of the war and of filling in the background .
967,3,"Oh , and more entertaining , too ."
1004,3,A compelling allegory about the last days of Germany 's democratic Weimar Republic .
9699,1,"With a romantic comedy plotline straight from the ages , this Cinderella story does n't have a single surprise up its sleeve ."
1933,3,One of the best of a growing strain of daring films ... that argue that any sexual relationship that does n't hurt anyone and works for its participants is a relationship that is worthy of our respect .
10774,4,"Holofcener rejects patent solutions to dramatize life 's messiness from inside out , in all its strange quirks ."
9299,2,One of the oddest and most inexplicable sequels in movie history .
8656,2,"A gem , captured in the unhurried , low-key style favored by many directors of the Iranian new wave ."
2156,1,"Often lingers just as long on the irrelevant as on the engaging , which gradually turns What Time Is It There ?"
2019,3,"Let 's issue a moratorium , effective immediately , on treacly films about inspirational prep-school professors and the children they so heartwarmingly motivate ."
7199,1,A cleverly crafted but ultimately hollow mockumentary .
1598,2,An estrogen opera so intensely feminine that it serves as the antidote -LRB- and cannier doppelganger -RRB- to Diesel 's XXX flex-a-thon .
9822,3,Schrader examines Crane 's decline with unblinking candor .
9946,3,Writer \/ director M. Night Shyamalan 's ability to pull together easily accessible stories that resonate with profundity is undeniable .
1931,2,"An enigmatic film that 's too clever for its own good , it 's a conundrum not worth solving ."
5169,0,It 's fitting that a movie as artificial and soulless as The Country Bears owes its genesis to an animatronic display at Disneyland .
2484,1,"Well , in some of those , the mother deer even dies ."
9286,3,This film can only point the way -- but thank goodness for this signpost .
2949,2,"-LRB- Taylor -RRB- takes us on a ride that 's consistently surprising , easy to watch -- but , oh , so dumb ."
54,2,"Wallace directs with such patronising reverence , it turns the stomach ."
7255,2,Less a heartfelt appeal for the handicapped than a nice Belgian waffle .
5926,1,unwillingness to define his hero 's background or motivations
8652,1,Who cares ? -RRB- .
9016,1,"One well-timed explosion in a movie can be a knockout , but a hundred of them can be numbing ."
10078,0,A devastating indictment of unbridled greed and materalism .
9441,1,"Forget the misleading title , what 's with the unexplained baboon cameo ?"
1193,1,Upper Teens may get cynical .
6876,1,Here the love scenes all end in someone screaming .
8816,4,"For all its visual panache and compelling supporting characters , the heart of the film rests in the relationship between Sullivan and his son ."
2702,4,"Not only does Spider-Man deliver , but I suspect it might deliver again and again ."
6550,3,A sobering and powerful documentary about the most severe kind of personal loss : rejection by one 's mother .
6725,1,It 's bedeviled by labored writing and slack direction .
643,4,"Secret Ballot is a funny , puzzling movie ambiguous enough to be engaging and oddly moving ."
11282,4,A backstage must-see for true fans of comedy .
6026,2,"In the end , all you can do is admire the ensemble players and wonder what the point of it is ."
6755,2,"The climactic events are so well realized that you may forget all about the original conflict , just like the movie does"
2023,1,"It leers , offering next to little insight into its intriguing subject ."
2208,1,"It does n't make for great cinema , but it is interesting to see where one 's imagination will lead when given the opportunity ."
10008,2,"Possession is in the end an honorable , interesting failure ."
2244,3,"It does give a taste of the Burning Man ethos , an appealing blend of counter-cultural idealism and hedonistic creativity ."
1389,2,Barely .
8620,2,"It comes off as so silly that you would n't be surprised if BA , Murdock and rest of the A-Team were seen giving chase in a black and red van ."
1607,4,He does this so well you do n't have the slightest difficulty accepting him in the role .
9033,4,"A fascinating , bombshell documentary that should shame Americans , regardless of whether or not ultimate blame finally lies with Kissinger ."
4225,2,Even more baffling is that it 's funny .
7018,0,"But if the essence of magic is its make-believe promise of life that soars above the material realm , this is the opposite of a truly magical movie ."
8273,4,"Its use of the thriller form to examine the labyrinthine ways in which people 's lives cross and change , buffeted by events seemingly out of their control , is intriguing , provocative stuff ."
7554,3,The irony is that this film 's cast is uniformly superb ; their performances could have -- should have -- been allowed to stand on their own .
5186,2,Your taste for Jonah - A Veggie Tales Movie may well depend on your threshold for pop manifestations of the Holy Spirit .
9652,2,"I highly recommend Irwin , but not in the way this film showcases him ."
205,2,Has all the right elements but completely fails to gel together .
557,3,"I liked it because it was so endlessly , grotesquely , inventive ."
5429,1,an essentially awkward version of the lightweight female empowerment picture we 've been watching for decades
7772,3,"It 's fun , wispy , wise and surprisingly inoffensive for a film about a teen in love with his stepmom ."
6062,0,"Beneath the uncanny , inevitable and seemingly shrewd facade of movie-biz farce ... lies a plot cobbled together from largely flat and uncreative moments ."
825,3,Rewarding .
374,4,He nonetheless appreciates the art and reveals a music scene that transcends culture and race .
8908,0,It recycles every cliché about gays in what is essentially an extended soap opera .
2514,1,"It 's all arty and jazzy and people sit and stare and turn away from one another instead of talking and it 's all about the silences and if you 're into that , have at it ."
5713,3,"Although it lacks the detail of the book , the film does pack some serious suspense ."
2823,4,"A sexy , surprising romance ... Idemoto and Kim make a gorgeous pair ... their scenes brim with sexual possibility and emotional danger ."
5873,4,A strangely stirring experience that finds warmth in the coldest environment and makes each crumb of emotional comfort feel like a 10-course banquet .
8361,4,"This odd , poetic road movie , spiked by jolts of pop music , pretty much takes place in Morton 's ever-watchful gaze -- and it 's a tribute to the actress , and to her inventive director , that the journey is such a mesmerizing one ."
9740,4,"Maybe not a classic , but a movie the kids will want to see over and over again ."
2436,1,What 's needed so badly but what is virtually absent here is either a saving dark humor or the feel of poetic tragedy .
2735,3,I 'll go out on a limb .
30,2,"There 's no question that Epps scores once or twice , but it 's telling that his funniest moment comes when he falls about ten feet onto his head ."
5650,1,Gorgeous to look at but insufferably tedious and turgid ... a curiously constricted epic .
1998,3,"And it sees those relationships , including that between the son and his wife , and the wife and the father , and between the two brothers , with incredible subtlety and acumen ."
2571,0,"The following things are not at all entertaining : The bad sound , the lack of climax and , worst of all , watching Seinfeld -LRB- who is also one of the film 's producers -RRB- do everything he can to look like a good guy ."
216,0,"Instead of letting the laughs come as they may , Lawrence unleashes his trademark misogyny -- er , comedy -- like a human volcano or an overflowing septic tank , take your pick ."
4042,1,even after 90 minutes of playing opposite each other Bullock and Grant still look ill at ease sharing the same scene .
7264,3,"If it 's not entirely memorable , the movie is certainly easy to watch ."
5506,4,"A venturesome , beautifully realized psychological mood piece that reveals its first-time feature director 's understanding of the expressive power of the camera ."
3198,2,"While Holm is terrific as both men and Hjejle quite appealing , the film fails to make the most out of the intriguing premise ."
4238,3,An infinitely wittier version of the Home Alone formula .
6900,2,Denver should not get the first and last look at one of the most triumphant performances of Vanessa Redgrave 's career .
1368,0,Terminally brain dead production .
6209,3,"I admire the closing scenes of the film , which seem to ask whether our civilization offers a cure for Vincent 's complaint ."
9358,4,"It 's something of the ultimate Scorsese film , with all the stomach-turning violence , colorful New York gang lore and other hallmarks of his personal cinema painted on their largest-ever historical canvas ."
6676,0,"A loud , low-budget and tired formula film that arrives cloaked in the euphemism ` urban drama . '"
356,4,"One of the best silly horror movies of recent memory , with some real shocks in store for unwary viewers ."
2985,3,A sentimental but entirely irresistible portrait of three aging sisters .
6453,4,Absorbing character study by André Turpin .
8569,3,"Shyamalan offers copious hints along the way -- myriad signs , if you will -- that beneath the familiar , funny surface is a far bigger , far more meaningful story than one in which little green men come to Earth for harvesting purposes ."
6507,4,"A fresh-faced , big-hearted and frequently funny thrill ride for the kiddies , with enough eye candy and cheeky wit to keep parents away from the concession stand . '"
8426,0,"A frustrating ` tweener ' -- too slick , contrived and exploitative for the art houses and too cynical , small and decadent for the malls ."
6658,2,Its juxtaposition of overwrought existentialism and stomach-churning gore will have you forever on the verge of either cracking up or throwing up .
9968,1,That 's because relatively nothing happens .
3009,3,"A movie that will thrill you , touch you and make you laugh as well ."
1762,3,Schütte 's dramatic snapshot of the artist three days before his death offers an interesting bit of speculation as to the issues Brecht faced as his life drew to a close .
1079,3,"For all the charm of Kevin Kline and a story that puts old-fashioned values under the microscope , there 's something creepy about this movie ."
10202,0,-LRB- Hell is -RRB- looking down at your watch and realizing Serving Sara is n't even halfway through .
1387,0,The innate theatrics that provide its thrills and extreme emotions lose their luster when flattened onscreen .
9638,1,This u-boat does n't have a captain .
9340,3,Credit director Ramsay for taking the sometimes improbable story and making it feel realistic .
6835,1,Painfully padded .
9843,1,Storytelling feels slight .
2359,3,"For those who are intrigued by politics of the '70s , the film is every bit as fascinating as it is flawed ."
3625,2,... a lesson in prehistoric hilarity .
8028,3,"Pratfalls aside , Barbershop gets its greatest play from the timeless spectacle of people really talking to each other ."
6836,0,"No French people were harmed during the making of this movie , but they were insulted and the audience was put through torture for an hour and a half ."
4451,1,"Offers big , fat , dumb laughs that may make you hate yourself for giving in ."
4874,3,", is a temporal inquiry that shoulders its philosophical burden lightly ."
1749,2,This will go on so long as there are moviegoers anxious to see strange young guys doing strange guy things .
5775,0,It 's a road-trip drama with too many wrong turns .
1545,4,"Laugh-out-loud lines , adorably ditsy but heartfelt performances , and sparkling , bittersweet dialogue that cuts to the chase of the modern girl 's dilemma ."
1325,1,Sayles ... once again strands his superb performers in the same old story .
10245,0,"The problem is that for the most part , the film is deadly dull ."
5614,0,A very depressing movie of many missed opportunities .
9060,3,The Cat 's Meow marks a return to form for director Peter Bogdanovich ...
4331,3,"The real triumphs in Igby come from Philippe , who makes Oliver far more interesting than the character 's lines would suggest , and Sarandon , who could n't be better as a cruel but weirdly likable WASP matron ."
1754,4,"The kind of movie that comes along only occasionally , one so unconventional , gutsy and perfectly executed it takes your breath away ."
7429,3,"For those of an indulgent , slightly sunbaked and summery mind , Sex and Lucia may well prove diverting enough ."
157,4,"Perfectly pitched between comedy and tragedy , hope and despair , About Schmidt instead comes far closer than many movies to expressing the way many of us live -- someplace between consuming self-absorption and insistently demanding otherness ."
434,0,A bad movie that happened to good actors .
5697,0,Every sequel you skip will be two hours gained .
1074,3,Sharp edges and a deep vein of sadness run through its otherwise comic narrative .
10565,4,A film about female friendship that men can embrace and women will talk about for hours .
8174,3,An improvement on the feeble examples of big-screen Poke-mania that have preceded it .
573,0,A terrible movie that some people will nevertheless find moving .
5955,2,"A mess , but it 's a sincere mess ."
869,3,"A penetrating , potent exploration of sanctimony , self-awareness , self-hatred and self-determination ."
4505,2,A savage John Waters-like humor that dances on the edge of tastelessness without ever quite falling over .
6059,2,"It was filled with shootings , beatings , and more cussing than you could shake a stick at ."
23,1,These characters become wearisome .
9009,2,It is one more celluloid testimonial to the cruelties experienced by Southern blacks as distilled through a Caucasian perspective .
4786,4,Those who are n't put off by the film 's austerity will find it more than capable of rewarding them .
3864,4,"A heartbreakingly thoughtful minor classic , the work of a genuine and singular artist ."
8892,3,A glib but bouncy bit of sixties-style slickness in which the hero might wind up caught but the audience gets pure escapism .
10887,1,"A Blair Witch - style adventure that plays like a bad soap opera , with passable performances from everyone in the cast ."
5667,4,"Delia , Greta , and Paula rank as three of the most multilayered and sympathetic female characters of the year ."
1495,3,"Smith examines the intimate , unguarded moments of folks who live in unusual homes -- which pop up in nearly every corner of the country ."
1115,4,"Laced with liberal doses of dark humor , gorgeous exterior photography , and a stable-full of solid performances , No Such Thing is a fascinating little tale ."
9741,1,"Claims to sort the bad guys from the good , which is its essential problem ."
5880,2,"scenario that will give most parents pause ... Then , something terrible happens ."
8614,3,"Yes , soar ."
5928,1,This New Zealand coming-of-age movie is n't really about anything .
5329,1,Chan 's stunts are limited and so embellished by editing that there 's really not much of a sense of action or even action-comedy .
10788,3,offers an interesting bit of speculation as to the issues Brecht faced as his life drew to a close .
4689,4,Often shocking but ultimately worthwhile exploration of motherhood and desperate mothers .
7794,1,"Its message has merit and , in the hands of a brutally honest individual like Prophet Jack , might have made a point or two regarding life ."
403,1,"Those who are only mildly curious , I fear , will be put to sleep or bewildered by the artsy and often pointless visuals ."
2855,1,"What they 're doing is a matter of plumbing arrangements and mind games , of no erotic or sensuous charge ."
6465,2,"Despite these annoyances , the capable Clayburgh and Tambor really do a great job of anchoring the characters in the emotional realities of middle age ."
4628,3,"A conventional , but well-crafted film about a historic legal battle in Ireland over a man 's right to raise his own children ."
2421,2,"Occasionally funny , sometimes inspiring , often boring ."
2486,3,Although commentary on Nachtwey is provided ... it 's the image that really tells the tale .
5608,3,The dragons are the real stars of Reign of Fire and you wo n't be disappointed .
6460,3,"Where Janice Beard falters in its recycled aspects , implausibility , and sags in pace , it rises in its courageousness , and comedic employment ."
42,3,The performances are uniformly good .
736,3,"Implicitly acknowledges and celebrates the glorious chicanery and self-delusion of this most American of businesses , and for that reason it may be the most oddly honest Hollywood document of all ."
9522,2,"By the end , you just do n't care whether that cold-hearted snake Petrovich -LRB- that would be Reno -RRB- gets his comeuppance ."
5575,3,But Toback 's deranged immediacy makes it seem fresh again .
6112,3,A coming-of-age film that avoids the cartoonish clichés and sneering humor of the genre as it provides a fresh view of an old type -- the uncertain girl on the brink of womanhood .
3961,1,"The movie ends with outtakes in which most of the characters forget their lines and just utter ` uhhh , ' which is better than most of the writing in the movie ."
2917,3,"The concert footage is stirring , the recording sessions are intriguing , and -- on the way to striking a blow for artistic integrity -- this quality band may pick up new admirers ."
3304,1,A selection of scenes in search of a movie .
615,2,"There 's no real reason to see it , and no real reason not to ."
8272,0,"The movie is so contrived , nonsensical and formulaic that , come to think of it , the day-old shelf would be a more appropriate location to store it ."
4150,3,Translating complex characters from novels to the big screen is an impossible task but they are true to the essence of what it is to be Ya-Ya .
11332,3,"For the most part , it works beautifully as a movie without sacrificing the integrity of the opera ."
3806,4,"A delightful surprise because despite all the backstage drama , this is a movie that tells stories that work -- is charming , is moving , is funny and looks professional ."
7301,1,"Howard and his co-stars all give committed performances , but they 're often undone by Howard 's self-conscious attempts to find a ` literary ' filmmaking style to match his subject ."
6325,3,I could n't recommend this film more .
1688,1,But it was n't .
7661,1,It 's makes a better travelogue than movie .
3326,3,Hard to resist .
2294,3,"As Antonia is assimilated into this newfangled community , the film settles in and becomes compulsively watchable in a guilty-pleasure , daytime-drama sort of fashion ."
1509,1,"Despite its promising cast of characters , Big Trouble remains a loosely tied series of vignettes which only prove that ` zany ' does n't necessarily mean ` funny . '"
6329,3,"Much of it is funny , but there are also some startling , surrealistic moments ..."
3581,4,A captivating coming-of-age story that may also be the first narrative film to be truly informed by the wireless age .
1110,4,Pacino is the best he 's been in years and Keener is marvelous .
5518,2,"Whereas the extremely competent hitman films such as Pulp Fiction and Get Shorty resonate a sardonic verve to their caustic purpose for existing , Who Is Cletis Tout ?"
6781,4,"Awesome work : ineffable , elusive , yet inexplicably powerful"
6102,3,"Though the film is well-intentioned , one could rent the original and get the same love story and parable ."
1298,3,"There is a beautiful , aching sadness to it all ."
5782,2,An intriguing near-miss .
1939,1,"Although no pastry is violated , this nasty comedy pokes fun at the same easy targets as other rowdy raunch-fests -- farts , boobs , unmentionables -- without much success ."
8215,3,The casting of Raymond J. Barry as the ` assassin ' greatly enhances the quality of Neil Burger 's impressive fake documentary .
10837,0,And it 's a lousy one at that .
2423,1,"Here , common sense flies out the window , along with the hail of bullets , none of which ever seem to hit Sascha ."
11481,3,"captures that perverse element of the Kafkaesque where identity , overnight , is robbed and replaced with a persecuted `` other . ''"
6200,4,"Even if the Naipaul original remains the real masterpiece , the movie possesses its own languorous charm ."
8289,3,"It 's a testament to De Niro and director Michael Caton-Jones that by movie 's end , we accept the characters and the film , flaws and all ."
2569,2,"Dong shows how intolerance has the power to deform families , then tear them apart ."
8149,1,"Though it 's not very well shot or composed or edited , the score is too insistent and the dialogue is frequently overwrought and crudely literal , the film shatters you in waves ."
1546,4,it 's refreshing to see a movie that embraces its old-fashioned themes and in the process comes out looking like something wholly original .
9369,1,Report card : Does n't live up to the exalted tagline - there 's definite room for improvement .
11153,2,"... a somber film , almost completely unrelieved by any comedy beyond the wistful everyday ironies of the working poor ."
2250,2,"The faithful will enjoy this sometimes wry adaptation of V.S. Naipaul 's novel , but newcomers may find themselves stifling a yawn or two during the first hour ."
6788,1,It 's not as awful as some of the recent Hollywood trip tripe ... but it 's far from a groundbreaking endeavor .
11255,3,Allen shows he can outgag any of those young whippersnappers making moving pictures today .
350,0,I hate the feeling of having been slimed in the name of High Art .
2975,1,It 's virtually impossible to like any of these despicable characters .
8468,0,The only thing to fear about `` Fear Dot Com '' is hitting your head on the theater seat in front of you when you doze off thirty minutes into the film .
5033,1,An alternately raucous and sappy ethnic sitcom ... you 'd be wise to send your regrets .
8095,2,"The movie is gorgeously made , but it is also somewhat shallow and art-conscious ."
6644,3,"This familiar rise-and-fall tale is long on glamour and short on larger moralistic consequences , though it 's told with sharp ears and eyes for the tenor of the times ."
5298,1,"It 's difficult to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting ."
5424,1,"The director mostly plays it straight , turning Leys ' fable into a listless climb down the social ladder ."
6727,1,Well-meant but unoriginal .
1190,1,"With minimal imagination , you could restage the whole thing in your bathtub ."
3788,3,"A riveting profile of law enforcement , and a visceral , nasty journey into an urban Hades ."
9054,0,"Stealing Harvard will dip into your wallet , swipe 90 minutes of your time , and offer you precisely this in recompense : A few early laughs scattered around a plot as thin as it is repetitious ."
1284,1,"Medem may have disrobed most of the cast , leaving their bodies exposed , but the plot remains as guarded as a virgin with a chastity belt ."
1108,1,May puzzle his most ardent fans .
5378,2,"Made for teens and reviewed as such , this is recommended only for those under 20 years of age ... and then only as a very mild rental ."
6470,3,"the film belongs to the marvelous Verdu , a sexy slip of an earth mother who mourns her tragedies in private and embraces life in public"
7217,3,"Precocious smarter-than-thou wayward teen struggles to rebel against his oppressive , right-wing , propriety-obsessed family ."
5589,0,A decided lack of spontaneity in its execution and a dearth of real poignancy in its epiphanies .
1249,3,"Like any good romance , Son of the Bride , proves it 's never too late to learn ."
