Id,Category,Sentence
3945,2,explore value choice be worthwhile topic for film but here the choice be as contrived and artificial as kerrigan 's platinum blonde hair
1026,4,a thoroughly entertaining comedy that use grant 's own twist of acidity to prevent itself from succumb to its own bathos
3887,2,cynical and serious look at teenage boy do what they do best be teenager
2641,1,only about as sexy and dangerous as an actress in role that remind at every turn of elizabeth berkley 's flopping dolphin gasm
9955,1,what little grace rifkin 's tale of precarious skid row dignity achieve be push into the margin by predictable plotting and tiresome histrionics
8162,4,the acting in pauline and paulette be good all round but what really set the film apart be debrauwer 's refusal to push the easy emotional button
5660,2,fan of so bad they 're good cinema may find some fun in this jumbled mess
1466,4,the best disney movie since the lion king ``
1970,2,thin period piece
982,1,be there do that
6458,0,every conceivable mistake director could make in film opera have be perpetrate here
776,3,zhuangzhuang create delicate balance of style text and subtext that 's so simple and precise that anything discordant would topple the balance but against all odds nothing do
4982,3,prove servicable world war ii drama that ca't totally hide its contrivance but it at least call attention to problem hollywood too long have ignore
1325,1,sayles once again strand his superb performer in the same old story
8363,0,in addition to sport one of the bad title in recent cinematic history ballistic eck vs sever also feature terrible banal dialogue convenient hole ridden plot superficial character and rather dull unimaginative car chase
7554,3,the irony be that this film 's cast be uniformly superb their performance could have should have be allow to stand on their own
3291,1,a mediocre exercise in target demographic unaware that it 's the butt of its own joke
4197,3,worth catch for griffith ' warm and winning central performance
10521,2,prof mainly that south korean filmmaker can make undemanding action movie with all the alacrity of their hollywood counterpart
6477,3,the film be save from be't kid cute sentimentality by warmth that be't fake and stately sense of composition
6668,1,a painfully flat gross out comedy
314,0,what more can be expect from college comedy that 's target audience have't graduate from junior high school
891,4,my wife be an actress have its moment in look at the comic effect of jealousy
9037,4,happily stay close to the ground in spare and simple manner and do't pummel us with phony imagery or music
5399,1,one of those film where the character inhabit that special annex of hell where adult behave like kid child behave like adult and everyone scream at the top of their lung no matter what the situation
5332,1,dignify ceo 's meet at rustic retreat and pee against tree
4653,0,an unholy mess drive by the pathetic idea that if you shoot something on crummy look videotape it must be label hip ' innovative ' and realistic '
904,3,gently humorous and touch
1835,3,the evocative imagery and gentle lap rhythm of this film be infectious it get under our skin and draw us in long before the plot kick into gear
304,0,a yawn provoke little farm melodrama
9647,1,synthetic ' be the best description of this well mean beautifully produce film that sacrifice its promise for high power star pedigree
3641,0,purposefully shock in its eroticize gore if unintentionally dull in its lack of poetic frisson
703,0,m phoenix be completely lack in charm and charisma and be unable to project either esther 's initial anomie or her eventual awakening
3786,3,but certainly hard to hate
3126,2,some may choose to interpret the film 's end as hopeful or optimistic but think payne be after something darker
4975,1,the chateau be less concerned with cultural and political issue than dot on its eccentric character
7375,1,an unsuccessful attempt at movie of idea
793,4,a genuinely funny ensemble comedy that also ask its audience in heartwarming nonjudgmental kind of way to consider what we value in our daily life
3914,2,de ayala be require to supply too much of the energy in film that be overall far too staid for its subject matter
8362,4,an effortlessly accomplish and richly resonant work
725,1,its plot and animation offer daytime tv serviceability but little more
8831,3,intimate and panoramic
3583,3,all in all great party
11481,3,capture that perverse element of the kafkaesque where identity overnight be rob and replace with persecute other ``
3595,1,it 's so downbeat and nearly humorless that it become chore to sit through despite some first rate performance by its lead
7858,1,to the vast majority of more casual filmgoers it will probably be talky bore
5098,2,if there 's one big point to promise it 's that nothing can change while physical and psychological barrier keep the side from speak even one word to each other
8877,1,nearly all the fundamental you take for grant in most film be mishandle here
6234,0,in that set their struggle be simply too ludicrous and borderline insulting
109,3,alternately hilarious and sad aggravating and soulful scathing and joyous
6910,3,this rush to profit have create predictably efficient piece of business notable largely for its overwhelming creepiness for an eagerness to create image you wish you have't see which in this day and age be of course the point
3905,2,only bond can save us from the late eccentric super wealthy megalomaniac bent on world domination and destruction
7819,3,payne construct hilarious ode to middle america and middle age with this unlikely odyssey feature pathetic endearing hero who be all too human
5710,0,no amount of good intention be able to overcome the triviality of the story
3325,4,execute with such gentle but insistent sincerity with such good humor and appreciation of the daily grind that only the most hardhearted scrooge could fail to respond
5375,3,poignant japanese epic about adolescent anomie and heartbreak
10111,3,if you like peace you 'll like promise
8693,3,a playful iranian parable about openness particularly the need for people of diverse political perspective to get along despite their ideological difference
8684,1,as lively an account as seinfeld be deadpan
1774,4,the best thing can say about this film be that ca't wait to see what the director do next
1619,1,the picture seem uncertain whether it want to be an acidic all male all about eve or lush swooning melodrama in the intermezzo strain
3932,2,a sly dissection of the inanity of the contemporary music business and rather sad story of the difficulty of artistic collaboration
8200,0,after several scene of this tacky nonsense you 'll be wistful for the testosterone charge wizardry of jerry bruckheimer production especially because half past dead be like the rock on wal mart budget
7883,1,just as the lousy tarantino imitation have subside here come the first lousy guy ritchie imitation
5906,4,its gentle touching story creep into your heart
9652,2,i highly recommend irwin but not in the way this film showcases him
738,1,a series of immaculately composed shot of patch adam quietly freak out do not make for much of movie
743,4,a gripping drama
2748,3,tends to pile too many serious issue `` on its plate at time yet remain fairly light always entertain and smartly write
2692,1,the only pain you 'll feel as the credit roll be your stomach grumbling for some tasty grub
1405,3,nice piece of work
4386,4,an enormously entertaining movie like nothing we 've ever see before and yet completely familiar
8944,3,the actress find their own rhythm and protect each other from the script 's bad idea and awkwardness
11105,3,its sheer dynamism be infectious
3121,2,some movie blend together as they become distant memory
5102,1,the film 's final hour where nearly all the previous unseen material resides be unconvincing soap opera that tornatore be right to cut
3719,1,by the final whistle you 're convince that this mean machine be decent tv out that just do't have big screen magic
10686,4,a fanciful drama about napoleon 's last year and his surprising discovery of love and humility
1129,1,woody what happen
8881,3,the film prove unrelentingly grim and equally engross
1513,1,too smart to ignore but little too smugly superior to like this could be movie that end up slap its target audience in the face by shoot itself in the foot
6055,3,caruso sometimes descend into sub tarantino cuteness but for the most part he make sure the salton sea work the way good noir should keep it tight and nasty
9209,2,it wrap up classic mother daughter struggle in recycled paper with shiny new bow and while the audience can tell it 's not all new at least it look pretty
7846,1,a sloppy slapstick throwback to long go bottom of the bill fare like the ghost and mr chicken
9587,3,the film sound like the stuff of lurid melodrama but what make it interesting as character study be the fact that the story be tell from paul 's perspective
9055,4,richly entertaining and suggestive of any number of metaphorical reading
1625,0,the director with his fake backdrop and stately pace never settle on consistent tone
2504,4,these people be really go to love the piano teacher
10463,3,both an admirable reconstruction of terrible event and fitting memorial to the dead of that day and of the thousand thereafter
532,1,like the world of his film hartley create monster but do't know how to handle it
1046,2,a really funny fifteen minute short stretch beyond its limit to fill an almost feature length film
10607,3,nothing can detract from the affection of that moral favorite friend will be friend through thick and thin
5580,2,with wit and empathy to spare waydowntown acknowledges the silent scream of workaday inertia but stop short of indulge its character ' strive solipsism
3813,1,it 's lose the politics and the social observation and become just another situation romance about couple of sap stick in an inarticulate screenplay
7541,3,elaborate special effect take centre screen so that the human story be push to one side
1117,4,moore provide an invaluable service by spark debate and encouraging thought
4151,3,it 's fun but it 's real howler
2931,1,and as with most late night bull session eventually the content be't nearly as captivating as the rowdy participant think it be
4876,1,pretend it 's werewolf itself by avoid eye contact and walk slowly away
11533,4,an eerily suspenseful deeply absorb piece that work as treatise on spirituality as well as solid sci fi thriller
3235,1,the problem with xxx `` be that its own action be't very effective
3801,1,we can tell what it be suppose to be but ca't really call it work of art
3358,1,a tired unimaginative and derivative variation of that already shallow genre
10979,3,meyjes have do his homework and soak up some jazzy new revisionist theory about the origin of nazi politics and aesthetic
2246,3,it 's funny
4796,1,the film do't convince me that calvin jr 's barbershop represent some sort of beacon of hope in the middle of chicago 's south side
3047,0,the three lead produce adequate performance but what 's miss from this material be any depth of feeling
627,2,mostly martha could have use little trim 10 or 15 minute could be cut and no one would notice but it 's pleasurable trifle
2800,3,happily some thing be immune to the folly of change taste and attitude
4717,3,one thing you have to give them credit for the message of the movie be consistent with the message espouse in the company 's previous video work
7867,3,there 's enough cool fun here to warm the heart of animation enthusiast of all age
837,1,i have't see such self amuse trash since freddy get fingered
5019,1,just kiss be just waste
6357,3,her performance move between heartbreak and rebellion as she continually try to accommodate to fit in and gain the unconditional love she seek
4861,0,interview `` lose its overall sense of mystery and become tv episode rather than documentary that you actually buy into
6109,3,this be smart movie that know its classical music know its freud and know its sade
3550,4,as averse as usually be to feel good follow your dream hollywood fantasy this one get to me
993,0,thumb down
3447,1,real life strongman ahola lack the charisma and ability to carry the film on his admittedly broad shoulder
7455,0,the acting be't much good
4035,2,the setting be so cool that it chill the character reduce our emotional stake in the outcome of intacto 's `` dangerous and seductively stylish game
6018,4,not only be it charm funny and beautifully craft import it use very little dialogue make it relatively effortless to read and follow the action at the same time
7608,4,the quirky drama touch the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffith
2519,2,in the end though it be only mildly amuse when it could have be so much more
5770,1,it make me realize that we really have't have good cheesy movie playing in theater since well since last week 's reign of fire
5815,3,american musical comedy as we know it would't exist without the precedent of yiddish theater whose jolly fun for fun 's sake communal spirit go to the essence of broadway
4590,4,both beautifully make nature film and tribute to woman whose passion for this region and its inhabitant still shine in her quiet blue eye
10074,2,the power of this script and the performance that come with it be that the whole damned thing do't get our moral hackle up
1549,2,while we want macdowell 's character to retrieve her husband we have to ask whether her personal odyssey trump the carnage that claim so many life around her
6978,1,friday after next be the kind of film that could only be make by african american because of its broad racial insensitivity towards african american
10071,3,it 's good hard edge stuff violent and bit exploitative but also nicely do morally alert and street smart
9339,0,it appear to have be model on the bad revenge of the nerd clich the filmmaker could dredge up
125,4,a soul stir documentary about the israeli palestinian conflict as reveal through the eye of some child who remain curious about each other against all odds
2642,1,this be an exercise not in biography but in hero worship
2462,3,an entertaining if ultimately minor thriller
4437,4,at just over an hour home movie will leave you want more not to mention leave you with some laugh and smile on your face
3772,3,beyond the cleverness the weirdness and the pristine camerawork one hour photo be sobering meditation on why we take picture
2862,2,it be't that the picture be unfamiliar but that it manage to find new avenue of discourse on old problem
8161,1,time out be as serious as pink slip
6792,2,what we get be caddyshack cross with the loyal order of raccoon
3270,4,could easily be call the best korean film of 2002
2104,1,a dark comedy that go for sick and demented humor simply to do so
1743,2,this slow move swedish film offer not even hint of joy prefer to focus on the humiliation of martin as he defecate in bed and urinates on the plant at his own birthday party
4493,1,a relentless bombastic and ultimately empty world war ii action flick
2487,4,a thought provoking picture
2342,2,while van wilder may not be the bad national lampoon film it 's far from be this generation 's animal house
11146,3,while bollywood hollywood will undoubtedly provide its keen pleasure to those familiar with bombay musical it also have plenty for those like me who be't
4624,1,if it have be only half an hour long or tv special the humor would have be fast and furious at ninety minute it drag
3176,0,the late adam sandler assault and possibly the bad film of the year
4867,2,you 'll get the enjoyable basic minimum
10840,2,a plodding look at the french revolution through the eye of aristocrat
2286,4,this often hilarious farce manages to generate the belly laugh of lowbrow comedy without sacrifice its high mind appeal
11058,2,rob schneider dana carvey and sarah michelle gellar in the philadelphia story
7702,4,the entire cast be extraordinarily good
9419,4,one of recent memory 's most thoughtful film about art ethic and the cost of moral compromise
6096,2,the filmmaker might want to look it up
2738,4,a strong first act and absolutely inescapably gorgeous skyscraper trapeze motion of the amazing spider man
10352,0,it go on for too long and bog down in surfeit of character and unnecessary subplots
9451,2,give us lot to chew on but not all of it have be properly digest
54,2,wallace directs with such patronise reverence it turn the stomach
4564,2,post 11 the philosophical message of personal freedom first `` might not be as palatable as intended
8783,2,hilarious musical comedy though stymie by accent thick as mud
6973,2,what eric schaeffer have accomplish with never again may not strictly speak qualify as revolutionary
4328,3,though jackson do't always succeed in integrate the character in the foreground into the extraordinarily rich landscape it must be say that he be an imaginative filmmaker who can see the forest for the tree
10423,1,it never rise to its clever what if concept
2878,3,west coast rap war this modern mob music drama never fail to fascinate
6313,3,large budget notwithstanding the movie be such blip on the year 's radar screen that it 's tempt just to go with it for the ride
213,2,go
8188,3,now as former gong show addict 'll admit it my only complaint be that we do't get more re creation of all those famous moment from the show
1782,4,it 's about individual moment of mood and an aimlessness that 's actually sort of amaze
3748,4,arteta direct one of the best ensemble cast of the year
3647,1,be it comedy
3353,1,despite its visual virtuosity naqoyqatsi ' be banal in its message and the choice of material to convey it
8759,1,unfortunately the story and the actor be serve with hack script
6900,2,denver should not get the first and last look at one of the most triumphant performance of vanessa redgrave 's career
2304,3,it 's an effort to watch this movie but it eventually pay off and be effective if you stick with it
10288,0,this movie feel more like non stop cry for attention than an attempt at any kind of satisfy entertainment
3957,2,one thing be for sure this movie do not tell you whole lot about lily chou chou
4053,2,a crude teen orient variation on theme that the playwright craig lucas explore with infinitely more grace and eloquence in his prelude to kiss
4672,2,brings awareness to an issue often overlook woman 's depression
8214,1,be there do that thousand time already and good
5367,1,this be film tailor make for those who when they be in high school would choose the cliff note over read full length classic
7430,0,director hoffman his writer and kline 's agent should serve detention
2038,4,but darn if it do't also keep us rivet to our seat
226,0,you can be forgive for realize that you 've spend the past 20 minute look at your watch and wait for frida to just die already
6364,0,become bit of mishmash tearjerker that do't and thriller that wo't
5619,2,a black austin power ``
10769,3,the picture use humor and heartfelt conviction to tell story about discover your destination in life but also acknowledge the place and the people from whence you come
4615,1,director elie chouraqui who co write the script catch the chaotic horror of war but why bother if you 're go to subjugate truth to the tear jerking demand of soap opera
7653,3,by halfway through this picture be begin to hate it and of course feeling guilty for it then miracle of miracle the movie do flip flop
9274,1,with more character development this might have be an eerie thriller with good payoff it could have be think man 's monster movie
3996,2,bartlett 's hero remain reactive cipher when open the man 's head and heart be the only imaginable reason for the film to be make
7111,1,otherwise this could be passable date film
3444,0,it 's be 13 month and 295 preview screening since last walk out on movie but resident evil really earn my indignant preemptive departure
7139,2,there ai't lot more painful than an unfunny movie that think it 's hilarious
4304,3,despite the surface attraction conrad hall 's cinematography will likely be nominate for an oscar next year there 's something impressive and yet lack about everything
7529,3,just when you think that every possible angle have be exhaust by documentarians another new film emerge with yet another remarkable yet shockingly little known perspective
4962,3,have its moment and almost as many subplots
10121,2,have not so much be write as assembled frankenstein like out of other marginally better shoot em ups
8266,3,and the reason for that be self aware often self mock intelligence
8334,0,a movie more to be prescribe than recommend as visually bland as dentist 's wait room complete with soothe muzak and cushion of predictable narrative rhythm
11516,2,ice age tread predictably along familiar territory make it passable family film that wo't win many fan over the age of 12
1136,0,due to stodgy soap opera ish dialogue the rest of the cast come across as stick figure read line from teleprompter
898,3,wonderful fencing scene and an exciting plot make this an eminently engross film
5825,3,australian actor director john polson and award win english cinematographer giles nuttgens make terrific effort at disguise the obvious with energy and innovation
5239,0,one of the bad film of 2002
8587,3,we want the funk and this movie 's get it
3526,1,a baffling subplot involve smuggle drug inside danish cow fall flat and if you 're go to alter the bard 's end you 'd better have good alternative
3986,2,if all of eight legged freak be as entertaining as the final hour would have no problem give it an unqualified recommendation
8237,2,lucky break be perfectly inoffensive and harmless but it 's also drab and inert
7735,3,a tone poem of transgression
8407,4,she may not be real but the laugh be
1484,1,resembles soft porn brian de palma pastiche
1560,1,little more than well mounted history lesson
3815,2,solondz create some effective moment of discomfort for character and viewer alike
6814,4,an honest sensitive story from vietnamese point of view
4976,1,zigzag might have be rich and more observant if it be less densely plot
710,1,the joke be telegraph so far in advance they must have be lose in the mail
2185,1,frankly it 's pretty stupid
1940,0,highly uneven and inconsistent margarita happy hour kinda resemble the el cheapo margarita serve within
1353,1,but they lack their idol 's energy and passion for detail
7674,1,the story simply putter along look for astute observation and come up blank
4101,1,the trouble be its filmmaker run out of clever idea and visual gag about halfway through
3318,3,a bracing unblinking work that serve as painful elegy and sober cautionary tale
1566,0,true to its animatronic root as stiff ponderous and charmless as mechanical apparatus the country bear ' should never have be bring out of hibernation
1995,1,like fish that 's live too long austin power in goldmember have some unnecessary part and be kinda wrong in place
4352,0,this would be james bond for the extreme generation ' pic be one big dumb action movie
8035,4,the cast be phenomenal especially the woman
1722,2,observant intelligence constantly vie with pretension and sometimes plain wacky implausibility throughout maelstrom
9931,1,feel familiar and tire
3156,3,then you 'd do well to check this one out because it 's straight up twin peak action
5459,0,think the lion king redone for horse with few deliberate laugh more inadvertent one and stunningly trite song by bryan adams the world 's most generic rock star
1773,4,a thoughtful movie movie that be concern with soul and risk and scheme and the consequence of one 's action
9840,4,it zip along with movie verve while add the rich detail and go for broke act that herald something special
1784,4,soderbergh like kubrick before him may not touch the planet 's skin but understand the working of its spirit
2445,3,writer director alexander payne election and his co writer jim taylor brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laugh
365,3,coy but exhilarate with really solid performance by ving rhames and wesley snipe
8131,2,in the telling of story largely untold bui chooses to produce something that be ultimately suspiciously familiar
8893,2,the pianist lack the quick emotional connection of steven spielberg 's schindler 's list
6459,0,most of the movie be so deadly dull that watch the proverbial paint dry would be welcome improvement
3339,3,gaunt silver haired and leonine harris bring tragic dimension and savage full body wit and cunning to the age sandeman
120,3,while it may not add up to the sum of its part holofcener 's film offer just enough insight to keep it from be simpleminded and the ensemble cast be engage enough to keep you from shift in your chair too often
931,2,so riddled with unanswered question that it require gargantuan leap of faith just to watch it plod along
1568,4,despite the predictable parent child come of age theme first class natural acting and look at the real american `` make this charmer
7790,1,the kid 's just too bratty for sympathy and as the film grow to its finale his little change ring hollow
4687,4,one of the fine most humane and important holocaust movie ever make
11038,0,it 's just too bad the screenwriter eventually shoot themselves in the foot with cop flick cliche like an oily arm dealer squad car pile ups and the requisite screaming captain
6090,1,its screenplay serf as auto critique and its clumsiness as its own most damning censure
6703,4,the large format film be well suit to capture these musician in full regalia and the incredible imax sound system let you feel the beat down to your toe
5046,3,the art demand live viewing
3223,1,you 'd be hard put to find movie character more unattractive or odorous than leon
11147,3,frailty `` have be write so well that even simple goddammit ``
4686,4,i walk away from this new version of just as hop would with moist eye
233,0,to good understand why this do't connect with me would require another viewing and wo't be sit through this one again that in itself be commentary enough
11245,2,merci pour le movie
11231,3,simple poignant and leaven with humor it 's film that affirm the nourishing aspect of love and companionship
11048,4,a refreshing change from the usual whoopee cushion effort aim at the youth market
1875,2,the movie strain to stay on the light comic side of the issue despite the difficulty of do so when deal with the destruction of property and potentially of life itself
476,1,what with all the blanket statement and dime store rumination on vanity the worry of the rich and sudden wisdom the film become sermon for most of its running time
3426,3,the movie be hardly masterpiece but it do mark ms bullock 's best work in some time
2094,1,the plot 's contrivance be uncomfortably strain
9694,3,naomi watt be terrific as rachel her petite frame and vulnerable persona emphasise her plight and isolation
4470,3,terrific casting and solid execution give all three story life
6658,2,its juxtaposition of overwrought existentialism and stomach churn gore will have you forever on the verge of either crack up or throw up
9361,1,conforms itself with create game of who 's who ' where the character ' move be often more predictable than their consequence
184,2,a preachy parable stylize with touch of john woo bullet ballet
2139,3,an entertaining if somewhat standardized action movie
3584,2,all the actor be good in pauline paulette but van der groen describe as belgium 's national treasure ' be especially terrific as pauline
8127,2,this be harrowing movie about how parent know where all the button be and how to push them
6767,2,you might say tykwer have do all that heaven allow if you want to make as anti kieslowski pun as possible
6082,3,the work of filmmaker who have secret bury at the heart of his story and know how to take time reveal them
2518,0,men in black ii achieves ultimate insignificance it 's the sci fi comedy spectacle as whiffle ball epic
8488,1,too much power not enough puff
6535,2,into scrooge
3169,3,it 's film that 's destine to win wide summer audience through word of mouth review and not far down the line to find place among the studio 's animated classic
3184,2,mildly amuse
1332,3,the quirky and recessive charm of co star martin donovan and mary louise parker help overcome the problematic script
5115,4,shanghai ghetto may not be as dramatic as roman polanski 's the pianist but its compassionate spirit soar every bit as high
3967,0,such an incomprehensible mess that it feel less like bad cinema than like be stick in dark pit have nightmare about bad cinema
7721,3,sure it 's contrive and predictable but its performance be so well tune that the film come off winningly even though it 's never as solid as you want it to be
2349,1,a baffling mixed platter of gritty realism and magic realism with hard to swallow premise
6247,1,action mechanical
355,3,a surprisingly solid ' achievement by director malcolm lee and writer john ridley
10639,3,an enjoyable above average summer diversion
8626,4,an impressive hybrid
1428,3,a fascinating dark thriller that keep you hook on the delicious pulpiness of its lurid fiction
1692,3,but though he only scratch the surface at least he provide strong itch to explore more
1715,3,the strength of the film lie in its two central performance by sven wollter as the stricken composer and viveka seldahl as his desperate violinist wife
3938,3,despite an overwrought end the film work as well as it do because of the performance
6572,3,a complex psychological drama about father who return to his son 's home after decade away
4468,2,it may play well as double feature with mainstream foreign mush like my big fat greek wedding
633,1,this be movie so insecure about its capacity to excite that it churn up not one but two flagrantly fake thunderstorm to underscore the action
1958,3,i like about schmidt lot but have feeling that would have like it much more if harry tonto never exist
5679,2,it 's not film to be take literally on any level but its focus always appear questionable
2697,0,it might not be 1970s animation but everything else about it be straight from the saturday morning cartoon retread story bad writing and the same old silliness
4124,1,a movie to forget
2311,1,despite suffer sense of humour failure the man who write rocky do not deserve to go down with ship as leaky as this
172,3,reno himself can take credit for most of the movie 's success
10446,3,a movie that send you out of the theater feeling like you 've actually spent time living in another community
4351,3,the cast delivers without sham the raw nerved story
7429,3,for those of an indulgent slightly sunbaked and summery mind sex and lucia may well prove divert enough
5374,2,a fascinating but choppy documentary
2344,1,seagal be painfully foolish in try to hold onto what 's leave of his passe ' chopsocky glory
7419,4,it 's never dull and always look good
3934,0,to paraphrase line from another dickens ' novel nicholas nickleby be too much like fragment of an underdone potato
9430,0,it 's terrible movie in every regard and utterly painful to watch
2617,1,there 's reason why halftime be only fifteen minute long
9584,0,i ca't begin to tell you how tedious how resolutely unamusing how thoroughly unrewarding all of this be and what reckless squandering of four fine act talent
3668,1,the first hour be tedious though ford and neeson capably hold our interest but its just not thrilling movie
3981,1,first for movie that try to be smart it 's kinda dumb
880,4,spy kid also happen to be that rarity among sequel it actually improve upon the original hit movie
6171,3,birthday girl `` be an actor 's movie first and foremost
6495,1,return to neverland manages to straddle the line between another classic for the company and just another run of the mill disney sequel intend for the home video market
9265,1,almost as offensive as freddy get finger ``
2636,3,schaeffer be't in this film which may be why it work as well as it do
6183,2,the balkan provide the obstacle course for the love of good woman
5746,1,perhaps good celebration of these unfairly dismiss hero would be film that be't this painfully force false and fabricate
3415,3,an often watchable though goofy and lurid blast of costume drama set in the late 15th century
2302,4,isabelle huppert excels as the enigmatic mika and anna mouglalis be stunning new young talent in one of chabrol 's most intense psychological mystery
234,4,a colorful vibrant introduction to universal human impulse lushly photograph and beautifully record
3071,2,wiser soul would have tactfully pretend not to see it and leave it lie there
8824,2,match neorealism 's impact by show the humanity of war torn land fill with people who just want to live their life
336,0,l ame and unnecessary
3405,0,an ugly duckling tale so hideously and clumsily tell it feel accidental
10465,4,be prepare to cling to the edge of your seat tense with suspense
6610,1,rice never clearly define his character or give us reason to care about them
3203,3,if the film have problem its shortness disappoints you want the story to go on and on
2254,3,the re release of ron howard 's apollo 13 in the imax format prove absolutely that really really really good thing can come in enormous package
3590,3,cantet beautifully illuminate what it mean sometimes to be inside look out and at other time outside look in
2336,1,love liza be festival film that would have be good off stay on the festival circuit
3054,1,i wish it would have just go more over the top instead of try to have it both way
487,2,go long way on hedonistic gusto
4367,3,exhilarate but blatantly bias
7764,1,officially it be twice as bestial but half as funny
2134,0,the waterlogged script plumb uncharted depth of stupidity incoherence and sub sophomoric sexual banter
2109,3,much of the lady and the duke be about quiet decisive moment between member of the cultural elite as they determine how to proceed as the world implodes
9379,3,holland let thing peter out midway but it 's notably better act and far less crass than some other recent effort in the burgeon genre of film about black urban professional
2283,4,williams create stunning taxi driver esque portrayal of man teeter on the edge of sanity
4895,2,with rare bird as with the ship news before it an attempt be make to transplant hollywood star into newfoundland 's wild soil and the rock once again resist the intrusion
3320,4,there 's nothing like love to give movie 12 shot and cq shimmer with it
5769,2,life or something like it have its share of high point but it miss too many opportunity
981,1,i 'm not exactly sure what this movie think it be about
5902,3,it challenge this nervy oddity like modern art should
1030,3,mordantly funny and intimately know
1456,1,in the wake of save private ryan black hawk down and we be soldier you be likely to be as heartily sick of mayhem as cage 's war weary marine
1550,3,the film be fierce dance of destruction
7634,3,the four feather be definitely horse feather but if you go in know that you might have fun in this cinematic sandbox
1011,4,this be stunning film one of kind tour de force
9826,0,there be't one moment in the film that surprise or delight
6561,3,the viewer take great pleasure in watch the resourceful molly stay step ahead of her pursuer
4683,3,with we be soldier hollywood make valiant attempt to tell story about the vietnam war before the pathology set in
1723,4,young hank and fisk who vaguely resemble their celebrity parent bring fresh good look and an ease in front of the camera to the work
1261,3,take nothing seriously and enjoy the ride
5419,3,barbershop `` be good hearted ensemble comedy with variety of quirky character and an engaging story
353,3,succeed where its recent predecessor miserably fail because it demand that you suffer the dreadfulness of war from both side
1577,3,a keep 'em guessing plot and an affectionate take on its screw up character
9702,1,apparently reassemble from the cut room floor of any give daytime soap
10845,0,burn ' fifth beer soak film feel in almost every possible way from the writing and direction to the soggy performance toss off
3337,3,the story line may be 127 year old but el crimen del padre amaro could't be more timely in its despair vision of corruption within the catholic establishment
9163,3,a film neither bitter nor sweet neither romantic nor comedic neither warm nor fuzzy
2490,2,you wo't exactly know what 's happen but you 'll be blissfully exhaust
974,2,sometimes entertaining sometimes indulgent but never less than pure wankery
817,2,at brief 42 minute we need more and less blab
2853,3,smart than its commercial make it seem
362,2,if few good men tell us that we ca't handle the truth `` than high crime poetically state at one point in this movie that we do't care about the truth ``
7046,2,how kill my father be one of those art house film that make you feel like you 're watch an iceberg melt only it never melt
7526,4,in the new release of cinema paradiso the tale have turn from sweet to bittersweet and when the tear come during that final beautiful scene they finally feel absolutely earn
2371,0,the animation and game phenomenon that peak about three year ago be actually die slow death if the poor quality of pokemon ever be any indication
4413,2,few of the increasingly far fetched event that first time writer director neil burger follow up with be terribly convince which be pity consider barry 's terrific performance
8709,3,we 've see it all before in one form or another but director hoffman with great help from kevin kline make us care about this late reincarnation of the world 's great teacher
8554,4,it 's no surprise that as director washington demand and receives excellent performance from himself and from newcomer derek luke
3700,2,as self aware movie go who be cletis tout
11292,2,dolman confine himself to shtick and sentimentality the one bald and the other sloppy
10558,4,the pianist be polanski 's best film
8388,3,the subtitled costume drama be set in remote african empire before cell phone gun and the internal combustion engine but the politics that thump through it be as timely as tomorrow
1736,3,as kind of colorful dramatized pb program frida get the job do
7359,4,a mix of gritty realism crisp storytelling and radiant compassion that effortlessly draw you in
7723,2,if deuce wild have be tweak up notch it would have become camp adventure one of those movie that 's so bad it start to become good
10518,2,what might 've be an exhilarate exploration of an odd love triangle become sprawl of uncoordinated vector
3680,0,it 's the element of condescension as the filmmaker look down on their working class subject from their lofty perch that finally make sex with stranger which open today in the new york metropolitan area so distasteful
11258,4,delightfully render
5287,1,if you 're not fan of the adventues of steve and terri you should avoid this like the dreaded king brown snake
9829,1,t he script be't up to the level of the direction nor be the uneven performance by the cast member who seem bind and determine to duplicate bela lugosi 's now cliched vampire accent
1699,4,leigh be one of the rare director who feel act be the heart and soul of cinema
7510,2,the film truly do rescue the funk brother from motown 's shadow
11185,1,what blade runner ' would 've look like as low budget series on uhf channel
6087,4,this enthral documentary be at once playful and haunt an in depth portrait of an iconoclastic artist who be fundamentally unknowable even to his close friend
9699,1,with romantic comedy plotline straight from the age this cinderella story do't have single surprise up its sleeve
2169,3,an edgy thriller that deliver surprising punch
5312,2,clever but not especially compel
6751,1,it 's just that it 's so not at all good
3610,2,apparently writer director attal thought he need only cast himself and his movie star wife sit around in their drawer to justify film
5057,3,sparse but oddly compelling
363,4,schepisi aid by cast that seem to include every top notch british actor who do not appear in gosford park as well as one mirren who do have succeed beyond all expectation
3330,1,take as whole the tuxedo do't add up to whole lot
4143,0,a 94 minute travesty of unparalleled proportion writer director parker seem to go out of his way to turn the legendary wit 's classic mistaken identity farce into brutally labor and unfunny hokum
3510,2,with its hint of an awkward hitchcockian theme in tact harmon 's daunt narrative promotes reasonable landscape of conflict and pathos to support the scattershot terrorize tone
5818,4,ferrara 's best film in year
3795,3,like its bizarre heroine it irrigate our soul
5109,0,the film 's lack of personality permeate all its aspect from the tv movie esque affect child act to the dull irish pub scene ever film
7905,0,even hardened voyeur would require the patience of job to get through this interminable shapeless documentary about the swinging subculture
