Id,Category,Sentence
3878,4,France's line-up is Marco Lavessi.
3879,3,bal level of acting lifts the material beyond tapping through rational norms and imparts the malleability and toughness we have long associated with a Washington actor.
3881,2,"The fact that Chuck Norris shot seven times while on ""windtalkers"" speaks volumes about the serious nature of this film."
3882,2,It is often an unfunny story.
3884,2,There is more than one joke about putting the bottom seat of the toilet.
3885,1,Never come together as a whole.
3886,1,It's silly - and coarse - but it's rarely as immoral as some campus films.
3887,2,"Always, and seriously, do what teenagers do best - be teenagers."
3890,0,If it were more like a turkey it would be crammed in a Dolby Digital sterile.
3891,2,"This kind of film is reminiscent of the process of creation itself, but the skin-soaked American wisecrack of pulsing harmony represented by this does not flatter everyone particularly."
3892,3,"Unlike most Hollywood movies, this one features fuzzy, well-developed characters and several unexpected ♦"
3893,1,Lawrence should stick to his day job.
3894,2,"Most likely, neither."
3895,3,"The film feels unbear날ingly real, has the strong seal of authority, and has languages and locations."
3897,4,"Whatever it sounds like, in this movie Monty's heart has to accept repugnant behavior and severe epilepsy as a part of the human condition."
3898,3,"Also Elling always looks very talented, owing to the deft comic acting and his nice, genuine looks."
3899,0,Amazingly lame.
3900,0,This is such a poor film that the happiest audience is next to those ignorant people speaking throughout the show.
3901,1,The magic of stand-up rock fades in relative serenity.
3902,1,"It is brutal, out-of-touch, surrealism and black comedy."
3903,3,What might well have been a daytime soap opera is actually a gripping look at a young woman's tragic odyssey.
3904,1,You start to tremble in the confusion of knowing whether you have seen a porn or a documentary.
3905,2,"... only Bond can save us from the last eccentric, super-rich mega-magnate who seeks world dominance and ruin."
3906,3,"Despite its short films, ""The Girl Ca't Swim"" is an exciting and intimate first film from a talented director worth watching and a worthy debut in sophomore French."
3907,3,"There isn't much panic in Katz's documentary, but it doesn't need such rich material."
3908,4,Jupper and Girardot deliver performances of exceptional integrity.
3909,4,It's very funny!
3910,4,"That desire comes when someone understands what a bad boy needs; <unk>, with his brave frame and a cold, compact delivery, is perfect for the role."
3911,3,A true intellectual.
3912,3,"She published a fine, organic work, a lot of revealing political insight and little room for an entertaining, imaginary film almost two and a half hours away."
3913,1,They deceive the overall effect.
3914,2,"De Ayala needs to provide too much energy in a film that, by and large, is too far removed from the plot."
3915,0,"Imagine Kevin Smith, an evil bad boy from the Jersey suburbs, if he'd been robbed of a large chunk of his budget and his sense of humour."
3916,3,"Howard makes up the past through surreal stuff, bending his stick so much he has simply stepped out of Buñuel's retrospective."
3918,3,"Clever and funny, but far wittier than wise."
3919,3,He is a triathlete and a powerful man.
3920,4,"Thanks to the little star with a big heart, this sequel to the family movie will be fun and exciting for everyone."
3922,0,He is too interested in shouting in all directions to molest his audience.
3923,2,"We receive slight volleys of emotions a few enlivened times, but then these flare-ups fade into volatile and ultimately not-so-pleasant experiences."
3925,4,But the good news is that the random mind melts into the script.
3926,0,It's bustle because of its unconscionable characters and self-conscious sense of its own quirky hipsterism.
3927,4,"Hats off to a rich dark-white diatribe chronicling the darker side of the story, with increasingly amusing irony, of the relationship between abduction-unwilling men and Kyi-knew captives."
3928,0,Jackass is a vulgar and cheap version of the Candid Camera created for the Marquis de Sedin.
3931,3,Miracle is a film for teenagers with a humanistic message.
3932,2,A careful separation into minutiae of the modern music business with a rather sad story of difficulties artistic cooperation.
3934,0,"To paraphrase a line from another Dickens novel, Nicholas Nickleby is too much of a weak potato."
3935,0,"too many scripts where the hero can preach triumphantly, and too few scenes that enable us to ask whether everything will be all right."
3936,3,"Bluto Harsky, we miss you."
3937,3,"That's the kind of plot that might easily have been imposed by an embattled director, but Ayres is making the right choices at every turn."
3938,3,"Despite a bombastic ending, the movie works just as well as the performances."
3939,1,"He has bold brains, but not brains."
3940,0,Oedekerk mugs ruthlessly devour and genuinely funny liny jokes at many
3942,4,Such dramas make it human.
3943,4,"The overall result is a smart, realistic portrait of its institutional boundaries."
3945,2,"In film, the question of choosing values is very contentious - but even here, it's free to choose from artificial skin, like Kerrigan's, with glossy hair."
3946,3,You are most impressed by it... if the Bank reminds you how relevant its colours are.
3947,0,"Appeasements happen all too often, and there are too many false groans amidst all the laughter."
3948,1,"There's a certain ambivalence in Jimmy's relentless wrath and a screenplay's reluctance to have a happy ending, but when these monks stretch out throughout time, you realize that these stories have no place."
3949,3,"If we sometimes need reassuring fantasies of mental illness, then we should also keep in mind films like Tim McCann's Revolution # # 9."
3950,1,"With a waffle film on his shoulders, Chan walks through the rotten writing, directed and timing with a smile that says, ""If I stay positive, maybe one of my greatest films, Drunk Teacher,"" are."
3952,0,"Features a senseless and funny plot, wooden performances, ill-directed action scenes, and the worst of recent dialogue."
3953,3,"The film, despite amplifying something there, is at times heavy and mesmerizing."
3954,1,Attempting to figure out what the laws of the bear universe are - where bears stand and where humans are only a handful - would land a blow on Fostain's brain.
3955,2,"But it's set in a world that is very, very far from where most of us live."
3956,0,"It's just stupid, inappropriate, and deeply, truly bottomless."
3957,2,One thing's for sure: this movie doesn't say much about Lili Choi-Choo.
3958,2,"Like all these Russian guys looking for their Mamet, have found their own instead of Sturgis."
3959,0,"The plot is full of games, and the characters are not founding deep enough to watch them in daily life for more than two hours."
3960,0,The fault of the movie's worst sin is that it doesn't scare.
3961,1,"The film ends up with the plot twist, in which most of the characters forget their lines and simply say ""uh"" - better than most words written in the film."
3962,2,Does things that must seem impossible: makes serial killer Jeffrey Phelps boring.
3963,1,Humpty Dumpty.
3964,4,Sensual performances by the ensemble and a good reconstruction of the period form into a moving tragedy with some powerful human moments.
3965,0,"That film, particularly a certain scene, made me despair I was about to lose my lunch."
3966,4,Visually addictive.
3967,0,Such is the unexplained mess that it seems less like a bad movie and more like constant stuck in the dark pit of bad movie nightmares.
3968,1,"While it is great on the Palestinian side to watch the conflict, Longoria's movie distorts the equilibrium... and lacks meaningful historical context in the struggle."
3969,1,The spirit of Hanukkah seems fried in pork.
3970,3,... the ridiculous but unholy conflict of cultures and generations.
3971,0,There is no energy.
3972,2,A novel?
3973,4,"This was done before, but never with such vividness or passion."
3974,3,"Bring only bots, please!"
3975,1,It falls apart when Mr Taylor tries to shift the tone in a thriller.
3976,1,Instead of building to a laugh the insurgent gets a handful of disparate funny moments with no real meaning.
3977,3,"With a large cast representing a broad spectrum, Tavernier's film boasted the delicate energy of His Friday Girl while keeping lighthearted while devoting its attention to serious themes."
3978,1,"Even Murphy's comic experience, with his genial charisma, was not saved by the effort."
3979,3,"A wild ride, juicy with enough energy and excitement for at least three movies."
3980,3,Austin Powers's funniest films.
3981,1,"First, for a film that tries to be clever, it would look dumb."
3982,2,Unofficially Van Wilder is the son of Anil Hoom.
3984,4,"It is a wise, effective story of race and culture to be told forcefully, with superb performances across the country."
3985,3,"In the footage, Mendes and company can be seen getting in a spot before the shooting and loudly shouting, 'That's going to work out.'"
3986,2,"If all ""Eight Legged Freaks"" were as fascinating as the last two episodes, I wouldn't have any trouble recommending them unconditionally."
3987,1,"After an hour and a half of reflection - sometimes cheerful, sometimes impatient - about what some strange film could be, you find the answer as tentative as it can be."
3988,2,"Not the best of Cheburashka's work, but even his less successful works outperform what some directors have to offer."
3989,3,"Château is a risky project that doesn't necessarily go where you expect it to, but also strikes you with unexpected comedy."
3990,3,"There is enough will, energy and celebration to please not only bigoted supporters of both parties, but people who know nothing of it and consider them uninterested."
3991,3,"An absolutely enjoyable, if slightly vulgar, comedy."
3992,3,"The film is strangely not as diluted as it first appears, but it sets the tone, shockingly melancholy, Akhmatova, it's all very funny."
3993,3,"Not as sordid as the maker of DreamWorks would have us believe, but it does more than adequately fill the eyes with anxiety and quell emotions."
3994,2,"Oh, the jump!"
3996,2,Felton's character remains a reactive woman for whom the discovery of the human head and heart is the only double-edged sword of the film's inspiration.
3997,2,best hits by <unk>
3999,3,"Giant, with unwieldy characters and angels, but a steely and expressive pathos."
4000,0,"One fact worth knowing: mediocre film starts stagflating at the speed of action; when explosions start, it falls apart."
4001,1,"Wu has as much right to make an incredible action film as any filmmaker, but how long do filmmakers copy the martial scenes involving Private Ryan before realizing that Steven Phelps did well in the afternoon?"
4002,4,The film produces magic with such energy and passion that the length of the film becomes part of its hilarious narrative.
4003,3,"The more you think about the movie, the more likely you are to like it."
4004,1,"This weird, distant Portuguese affects everyone from Bad Phalant to Les Vedes more or less the same and stands out as an art-house gay porn film."
4005,3,"An incredibly accurate, deeply meditative artwork which neatly and efficiently captures the sense of discomfiting eous grief felt immediately following the attacks."
4006,2,The film Rare Birds tries to impose its weirdness on the audience.
4009,2,"Everything else about High Crimes, like the system of military justice it portrays, is heavily regulated."
4011,2,"For a film that celebrates radical nonconformist values, what to do in a fire pit?"
4012,4,One fantastic - LRB - and educational - documentary.
4014,4,-L-B-A-RRB is a real pleasure in its postponed journey.
4015,2,Whatever you think of the first show - for or against - You'll probably think about it.
4016,3,There won't be a problem getting your kids to eat these vegetables.
4017,2,Ozpetek joins 質those gay filmmakers who have used emigration experiences to explore same-sex culture while bypassing more nationallytified ones.
4019,3,Turning <unk>'s story into an African version.
4020,2,"When Segal appeared wearing an orange prison jumpsuit, I wanted to stand up in a theater and cry out, ""Hey, Kool-Aid!"""
4021,2,"The darkness and the bitterness of events are strange, for in the final third of the movie everything turns nasty and tragic."
4022,4,"Full of details about the man and his country, and well worth seeing."
4023,2,"Duplication is inevitable, but the only drama is having to wait for her moron John Malkovich to say the next line."
4024,3,Provides roughly equal amounts of beautiful information about movement and internal life.
4025,4,"... and with the gifted Pearl Grain at hand, which has enabled substantially to keep the situation somewhat stable, this innovative Machine ultimately appears to be quite effective at achieving modest crowd-pleasing tasks, oriented toward self-empowerment."
4027,0,"A bloodbath that often wins a Nobel Prize, unless it is simply offensive."
4028,1,He's the monster of a film who doesn't know who he wants to be.
4029,2,"The chosen ones are so smooth and so emotionally predictable, or even feeble, that they sound like standard film made for television."
4031,2,"Mandela Holland's directorial choices are uninspiring, his script unsurprising, but Fifer and Black outdo each other in the end."
4032,4,One of the sweetest films you'll see in a while.
4033,3,"A full experience, a love story, and a murder mystery that goes into mediation over deep misconceptions of innocence."
4034,3,And the positive change in tone seems to have uplifted him.
4035,2,"The setting is so cool, it cool the characters, reducing their emotional power over the outcome of a dangerous and seductive game."
4036,1,There is a difference between movies that have the guts to move on up and who don't care about stupidity
4037,4,"The allure of How I Killed My Father, despite its gory vision, is highlighted by Fontaine's work in shady areas of parent-child relationships without blinking."
4038,0,"Dark, artificial and opaque... an interesting technical exercise in October, but a boring picture."
4039,3,Very predictable but interesting
4040,1,There's no intrigue in his genius films - except for a funny accent - and the plot is perfectly crafted.
4042,1,Even after playing the full 90 minutes vs. Bullock and Grant still look insecure playing on the same stage.
4044,2,We could expect a bit more people and a bit less results.
4046,4,It clings through a narrow source and is a feature film that effectively looks as though it has already hit the big screen.
4047,2,"It is like falling into a trap in a huge video game, where the fun-loving Arseny cannot stay for a second while the same illogical influences happen over and over."
4048,2,"It is a witty, sophisticated, wildly absurd, but subtle look at the pros and cons of modern scenography."
4051,3,"As animation commits more and more attention to computer technology and class, it is a film that favors tradition and cosiness."
4052,3,One of the most shrill and charming extreme footballers since the Angry Dead.
4053,2,"It's a raw teenage variation on a subject that playwright Craig Lucas paints gracefully and eloquently in his Prelude to ""Kiss."""
4055,3,"It's a piece that occasionally features parodies of soulful indie bands and self-conscious gloom scenes, but has some gentle moments and an intelligent subtext."
4056,2,It's hard to judge a movie like Ringu honestly when you first saw the remake.
4059,3,The mesmerizing work of cinematography is so compelling that by the end of films you can be wet in some places and feel the sand creeping through you in others.
4060,4,"Repeated, retrospective."
4062,1,"Darkest Hour includes a few grand laughs and far more funny exclamations, which slip if not disappear altogether, partly because the deliberately discarded approach denolls its credibility."
4063,4,Only the work of creating the sheer wealth of imagination in this Chiaroscuro of madness and light is terrific.
4065,1,"Acting is a good thing, but it lacks substance for the full 90 minutes, especially with little impact."
4066,2,"You might like ""Safe Conduct-LRB-La < unk > z Pachs-RRB, sensitivity - a trumped-up French film that lasts 170 minutes."
4067,2,"It's a test of silent stamina, of shared anxiety, recreated to save time."
4069,4,It works as well as it does.
4071,1,Screenwriters represent as much danger to society as the characters in the film.
4072,1,"Although I didn't hate it, it's not very good."
4073,2,"Despite all the difficulties, all of this is remarkably predictable."
4074,1,"The truth, however, still seems endless."
4075,0,"There is a dearth of innovation and pizzeria to attract teens, and it resists the romantic charm that made Spy Kids an unexpected winner, for adults and for younger people alike."
4076,1,"Master of None may have made a great sketch on Saturday Night Live, but that's not a great film."
4077,1,Novak is so startled by his lack of purpose that he searches for excitement to play his play in high drama.
4078,2,"Director Boris von Syhovski instead chose a routine subject matter for his film, which was perhaps more fun to capture than it was to sit back and wait."
4079,2,"The story is so easy and anime-friendly that if Macy's had been given a Day balloon by America, more heavy-duty construction would have been needed to keep it from coming to us."
4080,1,Shotby-Doe doesn't know whether he wants to be a retro street-type reboot for older fans or a sillier one like the Skiffy on Nickelodeon.
4082,4,Pleasure in the tradition of food cinema.
4085,4,"Though highly dependent both on Seven and The Silence of the Lambs, the director manages to maintain sophisticated intrigue and characters of human proportions that suck in the audience."
4087,2,"Is ""Red Dragon"" worthy of a place in other films about Hannibal?"
4088,1,Fluffy and unaffable.
4089,2,Many of her gags and observations reflect the women's point of view.
4091,2,"Van Widter's ""National Lampoon"" may be next animated, but this year it's a better remake of the loose version of ""Tomcats."""
4092,3,There are some films that come to you from the first scene and you know it's going to be a journey.
4094,1,"You just have to see a serious advert at your local college to make you throw your guitar out, sell your amplifier and apply to a local medical school."
4095,3,... begins on a high note and ends on a high note.
4096,4,"Exceptional acting, quietly affecting the national drama."
4099,1,A fairly innocuous but ultimately lifeless animated feature film.
4100,3,"According to Vendigo, nature loves the upper class almost as much as they love themselves."
4101,1,But the problem is that their filmmakers have run out of clever ideas and visual gags.
4102,3,"The following case might mark Mr Thani's entry into the mainstream, but his promise remains the same."
4103,3,"<unk>, angry and sad, with a strange, sick poet, was like one of the Marquis de Saad lying in bed."
4104,4,"Keep warm in your loving yet ruthlessly inconsistent picture of everyday people, relax at a perfectly relaxed pace, and be proud of your message."
4105,4,Birthday Girl walks a cul-de-sac between unfunny and just nightmares.
4106,2,The best way to describe it is the cross between Paul Thomas Anderson's Magnolia and David Lynch's Gladiator.
4107,2,Much depends on how interesting it is and how much you like them.
4108,4,"LRB - Reynolds - RBJ - takes chance on classic history, customizes attractive and talented actors, and uses spectacular landscapes to create a feature film that would be viciously interesting to watch."
4109,0,"The story of The Trotskyi Everyday... is so tender as to be nothing more than a prelude to a science-fiction horror film, and the film's sloppy narrative style makes the story particularly complicated."
4110,1,A ravishing piece with convoluted characters in haute couture that had never been published.
4111,2,"With the new camp, federal officials have had to redress the sensibilities of those that can only be characterized as human robots."
4112,2,"Frida certainly is not a disaster, and also not the kind of film that fans of Co-Frida were looking for."
4115,4,"Best effects, best play and a jovial Kenneth Branagh."
4116,2,What began as a tense series of wishes between Bacon and Theron morphs into a scene and a borderline wacky chase sequence.
4117,1,Invented pastiche of capers.
4118,1,"Vera Weber's desperate efforts to make concessions fail, leaving the critical Jim image two-dimensional and meaningless."
4119,4,"Bloody Sunday prides itself on calling for warnings rather than accusations, making it one of the best war films ever 粮."
4120,3,"It's never funny-loud-funny, but it's often funny."
4121,0,... within a pile of useless MTV actors who don't know how to tell a story longer than four minutes.
4122,3,"If you are from a family that eats, walks around, quarrells, laughs, swears and fights together, go see this kid."
4123,4,"Brighter than the Atlantic, and more biologically competent than autopsy, the film is... often funny."
4124,1,Movi forget
4126,3,It is an experience of discovering a unique culture that is becoming universal.
4127,2,"Here Polanski looks back at places he saw as a child and seizes them, freeing them bail them out and hi-fiving them with heartbreaking drama."
4128,1,Combining the original film version with the current Americanized adaptation is akin to comparing The Evil Dead with Evil Dead II.
4129,1,"Too much, in fact."
4130,3,"Homicidal Maids has a lot buoyant things to do, not least a brilliant performance from Ferayontov... and Parmentier."
4132,0,The problem with The Fishing Party is that the film has a script written by Antoun Fischer and inspired by Antuon Fischer's book.
4133,3,"A wonderful film with a bad ending, which is the point."
4137,2,Dismissed Porky: Last Hope?
4138,3,"The insights and dexterity affected many Spa themes, including the idea that the marginalized... could benefit from the hand of aid and a friendly kick in the pants."
4139,4,"Berry's elaborate, revealing performance gives the series much-needed momentum that ""Die Hard"" has become for years one of the most gripping Bond films."
4141,1,Only that story can make you scratch a hole in your head.
4142,0,"A twice-removed gap, modeled after the LRB, Seagal listened to - Rshouted - an earlier imitator of Underwood who is sometimes referred to as Harry mann on a boat."
4143,0,"A 94-minute parody of unprecedented proportions, writer-director Parker's attempt to turn the glorious farce of false identity into a witty, non-amused cringe seems not 属 cunning."
4144,2,Wouldn't it be funny if during World War II a bunch of Allied soldiers had been masquerading as women in a German factory?
4145,3,Boredom is so ingenious it is one of those rare films that you feel accustomed to it throughout your life and fervent hope for a brilliant idea of the script coming to life on screen.
4146,2,"Williams plays Xi, another self-correcting, smiling maestro, like the assassin in Appelonica."
4147,3,It's cold.
4148,1,"In the name of what are supposed to be verifiable and easily enforceable Flick, the Imperial Club turns a blind eye to whatever history it views as a subject of teaching."
4149,3,"The Ephesus gives the neighborhood - a scene, a life and everything - a cinematic equivalent to a big, affectionate embrace."
4150,3,"Transfers complex characters from preschool to the big screen is an impossible task, but they stand true to what it means to be Yaya-Ya."
4151,3,"It's fun, but it's a real hower."
4152,4,"Muccino, who shoots to his own script, is a miserly mob, and ""Last Kisses""... is more a stage catharsis than an evening at the multiplex."
4153,1,"It's a big idea, but the film itself is small and shrivelled."
4154,1,"The protagonist of the film is boring, and his innocence soon turns into a dubious type of innocence."
4158,3,"Hearing, pulsing and bursting with despair."
4160,3,Surprising pace in the character selection that made up for the slow pace of the plot (got me into the movie).
4161,1,"A taste for shock humor penetrates every genre in the film, with the exception of the comedy Tom Green and the Farrelly brothers."
4162,2,"The DBK-Garbus-DBK rejects the potential for pathological research, exhuming instead the hazy drama of indirect stature."
4164,3,"Milanese agitated when they remembered the words of the 1960s film, Lonely Guys, Don't Look Back."
4168,3,"It is a familiar story, but it is presented with great likeability and intelligence."
4169,1,"As saccharin films say, if you take high amounts they can make your heart sink."
4170,2,"Harvard Man is a half-sip, a memory without nostalgia or anticipation."
4171,1,"The film is a blank check, but at least you can see it."
4172,3,Great acting and a wonderful but sometimes confusing flashback movie about growing up in a dysfunctional family.
4173,4,"These three films form an astonishingly cohesive whole, familiar as well as fascinating, thanks to their uniquely delicate and often fascinating treatment of the indifferent people."
4175,3,"The film is... very funny, because you look at it through your eyes."
4176,3,"I'm not a big fan of cartoons usually, but hey Arnold!"
4177,1,- Fat comedy with shameless mats in the style of action comedy.
4178,1,"Sugar-coated Rocky, whose precious thoughts are forgotten within 10 minutes of the last president uttering them."
4179,2,"Vague, unhinged, and incompetent"
4180,4,<unk> cleverly names a distasteful story and begins eliminating unnecessary scenes of chasing and fighting on swords in retaliation.
4181,2,"Ram Fisher, Grace, is an example to budding documentary-makers - there are no such pitfalls."
4182,3,"I don't know whether Felty of Sobibor would be an A-list director, but he can rest easy knowing that he has made at least one great horror film."
4183,1,"Of course, ghoulish Romer's movies fascinunaware me but when he carries the action into the past, into a historical text, he loses the richness of idiomatic information that makes his films so memorable."
4185,2,The biggest problem with the film is it takes too long.
4186,1,"... of Annie portraying some stultifying child who doesn't act, only Jordan's echo, and weirdo actor CriCaroline Glover screwing out things old school."
4187,4,"Director Juan Carlos Nadillo shot a full-length debut, fully formed and surprisingly confident."
4189,2,"Blade II is as oestrogen-free as films, so you can leave a date behind for that or it will make you look different because you spend your time."
4190,3,Bravo for the rewritten history and the uncompromising knowledge that the greatest strength of all is that of love.
4193,1,The script is too mainstream and psychology too textbook to intrigue.
4194,1,"But they don't fit together well, and neither is adequately described."
4195,3,"Cain makes us watch his heroine argue that sooner or later, people will have to make choices to be human."
4197,3,"Griffiths ""warm performance on the centre stage was admirable."
4198,1,A film that suffers from its many excesses.
4199,2,"All Ferdotcom beaches are cheap, but they basically work."
4200,0,Hardly anyone was particularly interested in every aspect of Makoto - from his well-written script to his high-quality coverage and last-minute release.
4201,1,It's a film where the main distraction is how many seats you're sitting.
4202,3,"Even if it has kicked its agenda hard, it is still a film about something, one that tries to impose and often reinforces a level of connection and unease."
4203,4,"Even if you saw some exemplary scuffle in RRB show, you need to see it!"
4206,4,"Blooming and thin turns between the now downperiodically dissident brothers, OH-LRB-Vega-RRB and OH-LRB-Sabara-RRB-Cortes - the answer is always very real and hilarious in the movie."
4207,2,"At their best, when Messrs Betty and Rudd's interlocutor and yet in need of her, Margot stands front and center."
4208,2,"That's not Portland's bad plot; however, the movie, sadly, is far from perfect as all the classic dramas it makes."
4210,2,"It is so serious, so incomprehensible, and so wildly unimaginable that it can easily be answered."
4211,2,It fulfills minimal Disney animation requirements.
4212,0,A real nightmare.
4213,1,"Tommy's job is to flush around the booth, so after watching it you want to clean the dishes, too."
4214,0,... a sluggish and ineffective ghost story without end or interest.
4215,2,"It's nicely funny, but never really takes off."
4216,2,"With elements of meetz, Mbetti, Welles Kane and Potemkin, Mettas <unk>'s real wonder is the number of surviving images all around him."
4217,3,"It's a bizarre, unbreakable project."
4218,1,"The film is too full on its own: it's stuffy, and too shabby."
4219,3,"But even as his characters fester, he remains sympathetic."
4220,2,The execution is so pedantic that one could say that Rob Hampshire's prototype - in the form of a little teenage girl - ons convincing enough.
4222,2,"His strength and weakness lead to deadlock, and that sad truffle card has become the tedious middle portion of the movie."
4223,0,"Another week, and yet another metropolitan comedy, ""Science."""
4224,3,"Strangely, persuasive."
4225,2,Even more unfortunate is that it is amusing.
4226,1,"Serving Sarah, every theatre has to be notified."
4227,4,"Even when calm occurs, emotions seem indomitable, and the picture is so perfect in the ending.... One barely notices the moment."
4229,4,Scott makes a terrific performance in this charming portrait of the contemporary filmmaker.
4230,2,A savage slap on the wandering tail of a revenge movie.
4232,4,"A delicious, insensitive comedy about a city that divides from its heaven."
4234,3,Ian Holm conquers France like a globe
4235,1,"Beyond cinematic pyrotechnics, Avari seems only concerned with imitating giggles and pulsations."
4236,3,"Frey is a captivating man of a deeply humanist artist who, against all that he has witnessed, remains astonishingly idealistic, and incredible in the power of images born in the world that surrounds him."
4237,2,"Thanks to Ice Cube, Benjamin feels as awful as he did Friday in Miami."
4238,3,An infinitely witty version of Home Alone.
4240,1,He could become a favorite this year if he attempts to change the drug.
4241,0,"... one and a half hours of inoffensive, unmemorable film."
4242,3,A film that's about a lunatic is all the more remarkable because it combines emotional power and moments of revelation with tenacity and delicate ambition.
4243,1,It still feels like a prison.
4244,1,"A standard police drama, which, without De Niro's involvement, would most likely have ended up on TNT."
4245,3,"While it has its weaknesses - if a rather measured love interest - this is a movie from the 60s. It's generous, and it's raucous fun."
4248,1,"If you recognised Snatch from RRB, you'd wish you'd watched the movie, rather than the one that you were watching at the cinema."
4249,1,I don't think that this film likes women at all.
4250,1,"You go away thinking that not only is Kate not very clever, she doesn't deserve to be cared for and may have decided that she and Janine, and Molly, the unstable family of several women, deserve one another."
4253,1,"- it is a matter for philosophers, not directors; all an author needs to do on film is gain the support of the audience."
4255,0,It's terribly depressing and it's not well done.
4256,1,It's a comedy of morals about a Brainiacan schoolboy with a Miss Robinson complex who wastes his money and time on beautiful women.
4257,3,The formula is familiar but understandable.
4258,4,"Inspired by a whirlwind of love, family and all that goes with it, My Big fat Greek Wedding is a non-stop funny food of heat, colour and decay."
4259,3,An encouraging tale of small victories and endless hope.
4261,1,A recent attempt by a runaway actor to appropriate the structure of Arthur Feller's Reagan.
4262,4,"The first and foremost reason to go to see Blue Storm was David 草-David Hugh's phenomenal, water-born cinema."
4264,0,"The conversation is so indelible, despite several attempts to transcend it into long dialogue scenes, that there is ultimately so much frustration to be had by breathing in this lousy material at the hand of the novel."
4265,3,"It's strange, wonderful, and not necessarily for children."
4266,1,Child abuse makes us too drunk at parties to call ourselves sobering in a transparent attempt to clarify.
4267,1,Arrogant snooker.
4268,2,"There are a few modest laughs, but certainly not prosperity."
4269,0,"He starts out mediocre, spirals downward and collapses to the bottom of the pool with a total lack of action."
4271,4,"It is a masterpiece, and no less difficult."
4273,1,"It's a poster film, a mediocre tribute to films like Them!"
4274,0,Confusing her message with an extreme desire to please and make yourself out to be herself reflects her expectations is what neither these three actresses nor their characters deserve.
4275,3,Everyone loves a David and Goliath story and that story is tell almost entirely from David's point of view.
4276,4,"LRB-Haq-RB unwittingly assails that dream role, zonks it, creates a powerful intrigue with Molina, and gradually leads us to believe she is a Cluneaux."
4279,2,"It's a leaden and cheery action game, with a decent sense of humour and lots of interesting stuff, such as guns, diamonds, and zombies."
4281,4,"Some visual flourishes are a little too obvious, but the narrative is restrained and subtle, and the fine performances make this delicate, dorky story a delicacy."
4282,2,About as original as a gangster whipping ammo though contemplating a contract.
4283,2,"I say that if you're set for a drama about a talking fish, it's a film for you."
4286,2,The Armenian genome deserves a more hands-on approach.
4287,3,But in his art and his heart he would have been perfectly necessary.
4289,3,"""Santa Claus II"" showed itself to be more deliberate and complex than the original."
4290,1,"Regrettably, I can say that it should be a complete deal - Arnold ain't and won't be back."
4291,1,Scene after scene in this supposedly funny film falls to the floor in a disgusting roll.
4292,3,Remember this.
4294,3,Contrary to everything we used to expect from window cinema.
4295,1,"Some things sound like episodes of TV's Blind Date, but the technique is less technical and without popup commentary."
4296,1,It all starts to smell a little Hall Pham with a couple of four thrown in things you don't usually hear on television.
4297,3,Without question the most scant film ever made about tattoos.
4298,2,"The most demanding of any demographic group is young children, who would be interested in just spending more time with familiar cartoon characters."
4299,3,"Reign of Fire is probably the most original sci-fi film ever made (apart from Road opoly, it owes a huge debt to Stranger Things and every previous drama about dragons), but it hardly makes it less entertaining."
4301,4,The story eventually becomes powerful and gripping.
4302,1,"Just as inept as the on-screen stom of ""Avengers"" and ""Wild Wild West."""
4303,0,"It sometimes feels like a giant commercial enterprise at Universal Studios, where most of the action takes place."
4304,3,"Despite its seeming outrageous (Conrad L. Hall's film is likely to be nominated for an Oscar next year), there is something very impressive about it all, and not all."
4305,3,... a decent dose of vampire entertainment.
4306,3,"This kind of practical narrative ultimately makes Shanghai Ghetto above the kind of good, dry, trustworthy textbook that puts it on a par with its worthy predecessors."
4307,3,Stripe change attempts even harder. lounging out.
4308,3,Ms. Biro's film distinguishes itself from other pictures in the genre by focusing on the parents (and especially the Founding Fathers) in the emotional development of two enamored brothers.
4309,3,"one of the rarest movies that come from time to time with an impeccable amount of acting, direction, history and pace."
4310,3,Sex with animals as a retrospective study of alternative lifestyles is a good thing.
4311,3,Jackson is always vigilant.
4312,2,"Analyze what this is about, and look at what was done about the successes in the previous film, with a few interpretations."
4313,1,"The story is nuanced, and the young, not-so-experienced cast are sometimes nameless."
4314,3,"And there is an element of showmanship to this that is worth looking at now, with old and wise eyes, because we know what will happen after Green's story ends."
4315,1,"<unk>, we have no 來 a clue what is happening in the world."
4316,4,"Vivek Seldais and Robert will touch you to the heart, in a film you will never forget, one you'll never forget."
4317,3,"A touching, little story of family responsibility and social care."
4318,1,Nothing too deep or substantial.
4319,2,"It feels listless, as if it were a long short, though prepared by the smartest children in the class."
4320,2,"Not a bad espionage thriller, whose misadventures ended decades behind schedule."
4321,3,Dana Griffiths-M'bastian and Amir Ron headed east into the Far East recounting the historically important and personal episode of a satellite town welcoming tens of thousands of German Jewish refugees at a time when the world was overflowing with democracy.
4322,1,"It starts out very promising, cliché and seductive, but it hits the scriptwriter's boat, sinking it faster than an obsessive advertising bomb."
4323,3,"One of the wittiest horror films in recent memory, with a price far greater than advertised."
4324,1,"""Clowns"" is one of the maddest, funniest films that doesn't know what it wants to be when it comes out."
4325,3,"And, thanks to King's presence, ""it's rocking too."""
4326,3,"Latte, savoury and toasted."
4327,1,A fake street drama that keeps telling you terrible things instead of showing them.
